family,method,dataset,seed,scope,images,rows,groups,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures
sarn_v2,resnet18,rf100,20262022,perspective_moderate,151,151,35,6.18051817593064,34.437086092715234,64.23841059602648,100.0,0
sarn_v2,resnet18,rf100,20262022,perspective_severe,151,151,35,7.605929277970431,23.841059602649008,52.317880794701985,100.0,0
sarn_v2,resnet18,rf100,20262022,combined_severe,151,151,35,8.153190139472436,23.178807947019866,53.64238410596026,100.0,0
sarn_v2,resnet18,rf100,20262022,perspective_pair,151,302,35,6.893223726950534,29.13907284768212,58.27814569536424,100.0,0
sarn_v2,resnet18,rf100,20262022,projective_three,151,453,35,7.313212531124503,27.1523178807947,56.73289183222958,100.0,0
main,resnet18,industrial,20262022,all_conditions,1395,8370,52,22.492653775562722,8.697729988052568,20.812425328554358,100.0,0
main,resnet18,industrial,20262022,clean,1395,1395,52,16.675246364726032,14.480286738351255,32.75985663082437,100.0,0
main,resnet18,industrial,20262022,blur_moderate,1395,1395,52,16.556698110324366,14.551971326164875,33.33333333333333,100.0,0
main,resnet18,industrial,20262022,blur_severe,1395,1395,52,16.660481383971415,13.476702508960573,34.05017921146953,100.0,0
main,resnet18,industrial,20262022,perspective_moderate,1395,1395,52,22.89021775156865,6.594982078853047,16.702508960573475,100.0,0
